Wavelength (nm)	Transmission (dBm)	Linear Transmission
1574.500000	-79.300003	0.000000
1574.520020	-210.000000	0.000000
1574.540039	-210.000000	0.000000
1574.560059	-210.000000	0.000000
1574.579956	-210.000000	0.000000
1574.599976	-210.000000	0.000000
1574.619995	-210.000000	0.000000
1574.640015	-81.809998	0.000000
1574.660034	-80.519997	0.000000
1574.680054	-79.750000	0.000000
1574.699951	-210.000000	0.000000
1574.719971	-210.000000	0.000000
1574.739990	-210.000000	0.000000
1574.760010	-89.410004	0.000000
1574.780029	-210.000000	0.000000
1574.800049	-210.000000	0.000000
1574.819946	-90.660004	0.000000
1574.839966	-82.639999	0.000000
1574.859985	-210.000000	0.000000
1574.880005	-87.650002	0.000000
1574.900024	-80.379997	0.000000
1574.920044	-88.440002	0.000000
1574.939941	-210.000000	0.000000
1574.959961	-210.000000	0.000000
1574.979980	-210.000000	0.000000
1575.000000	-83.669998	0.000000
1575.020020	-210.000000	0.000000
1575.040039	-80.959999	0.000000
1575.060059	-83.669998	0.000000
1575.079956	-210.000000	0.000000
1575.099976	-86.400002	0.000000
1575.119995	-81.279999	0.000000
1575.140015	-81.120003	0.000000
1575.160034	-80.110001	0.000000
1575.180054	-85.889999	0.000000
1575.199951	-210.000000	0.000000
1575.219971	-95.430000	0.000000
1575.239990	-210.000000	0.000000
1575.260010	-83.389999	0.000000
1575.280029	-82.879997	0.000000
1575.300049	-210.000000	0.000000
1575.319946	-87.650002	0.000000
1575.339966	-210.000000	0.000000
1575.359985	-210.000000	0.000000
1575.380005	-210.000000	0.000000
1575.400024	-89.410004	0.000000
1575.420044	-85.430000	0.000000
1575.439941	-210.000000	0.000000
1575.459961	-210.000000	0.000000
1575.479980	-84.290001	0.000000
1575.500000	-81.820000	0.000000
1575.520020	-83.400002	0.000000
1575.540039	-210.000000	0.000000
1575.560059	-210.000000	0.000000
1575.579956	-83.980003	0.000000
1575.599976	-210.000000	0.000000
1575.619995	-86.410004	0.000000
1575.640015	-90.669998	0.000000
1575.660034	-210.000000	0.000000
1575.680054	-210.000000	0.000000
1575.699951	-210.000000	0.000000
1575.719971	-210.000000	0.000000
1575.739990	-84.650002	0.000000
1575.760010	-85.440002	0.000000
1575.780029	-87.660004	0.000000
1575.800049	-210.000000	0.000000
1575.819946	-210.000000	0.000000
1575.839966	-85.029999	0.000000
1575.859985	-82.430000	0.000000
1575.880005	-210.000000	0.000000
1575.900024	-210.000000	0.000000
1575.920044	-81.639999	0.000000
1575.939941	-210.000000	0.000000
1575.959961	-95.440002	0.000000
1575.979980	-210.000000	0.000000
1576.000000	-85.900002	0.000000
1576.020020	-210.000000	0.000000
1576.040039	-210.000000	0.000000
1576.060059	-84.300003	0.000000
1576.079956	-210.000000	0.000000
1576.099976	-210.000000	0.000000
1576.119995	-210.000000	0.000000
1576.140015	-210.000000	0.000000
1576.160034	-210.000000	0.000000
1576.180054	-90.669998	0.000000
1576.199951	-84.650002	0.000000
1576.219971	-210.000000	0.000000
1576.239990	-210.000000	0.000000
1576.260010	-210.000000	0.000000
1576.280029	-210.000000	0.000000
1576.300049	-85.900002	0.000000
1576.319946	-84.650002	0.000000
1576.339966	-210.000000	0.000000
1576.359985	-85.029999	0.000000
1576.380005	-86.989998	0.000000
1576.400024	-84.300003	0.000000
1576.420044	-210.000000	0.000000
1576.439941	-210.000000	0.000000
1576.459961	-210.000000	0.000000
1576.479980	-210.000000	0.000000
1576.500000	-210.000000	0.000000
1576.520020	-83.980003	0.000000
1576.540039	-82.220001	0.000000
1576.560059	-210.000000	0.000000
1576.579956	-210.000000	0.000000
1576.599976	-210.000000	0.000000
1576.619995	-210.000000	0.000000
1576.640015	-210.000000	0.000000
1576.660034	-79.639999	0.000000
1576.680054	-210.000000	0.000000
1576.699951	-210.000000	0.000000
1576.719971	-210.000000	0.000000
1576.739990	-85.029999	0.000000
1576.760010	-89.419998	0.000000
1576.780029	-83.400002	0.000000
1576.800049	-210.000000	0.000000
1576.819946	-210.000000	0.000000
1576.839966	-210.000000	0.000000
1576.859985	-210.000000	0.000000
1576.880005	-84.300003	0.000000
1576.900024	-210.000000	0.000000
1576.920044	-81.290001	0.000000
1576.939941	-210.000000	0.000000
1576.959961	-92.430000	0.000000
1576.979980	-210.000000	0.000000
1577.000000	-90.669998	0.000000
1577.020020	-83.680000	0.000000
1577.040039	-80.250000	0.000000
1577.060059	-210.000000	0.000000
1577.079956	-82.220001	0.000000
1577.099976	-210.000000	0.000000
1577.119995	-210.000000	0.000000
1577.140015	-83.980003	0.000000
1577.160034	-210.000000	0.000000
1577.180054	-210.000000	0.000000
1577.199951	-82.019997	0.000000
1577.219971	-89.419998	0.000000
1577.239990	-210.000000	0.000000
1577.260010	-210.000000	0.000000
1577.280029	-210.000000	0.000000
1577.300049	-86.989998	0.000000
1577.319946	-210.000000	0.000000
1577.339966	-210.000000	0.000000
1577.359985	-210.000000	0.000000
1577.380005	-210.000000	0.000000
1577.400024	-210.000000	0.000000
1577.420044	-210.000000	0.000000
1577.439941	-210.000000	0.000000
1577.459961	-95.440002	0.000000
1577.479980	-85.440002	0.000000
1577.500000	-210.000000	0.000000
1577.520020	-83.680000	0.000000
1577.540039	-85.900002	0.000000
1577.560059	-82.220001	0.000000
1577.579956	-210.000000	0.000000
1577.599976	-210.000000	0.000000
1577.619995	-79.639999	0.000000
1577.640015	-86.410004	0.000000
1577.660034	-88.449997	0.000000
1577.680054	-210.000000	0.000000
1577.699951	-83.129997	0.000000
1577.719971	-210.000000	0.000000
1577.739990	-210.000000	0.000000
1577.760010	-210.000000	0.000000
1577.780029	-210.000000	0.000000
1577.800049	-210.000000	0.000000
1577.819946	-210.000000	0.000000
1577.839966	-84.650002	0.000000
1577.859985	-82.650002	0.000000
1577.880005	-82.889999	0.000000
1577.900024	-210.000000	0.000000
1577.920044	-210.000000	0.000000
1577.939941	-210.000000	0.000000
1577.959961	-86.989998	0.000000
1577.979980	-210.000000	0.000000
1578.000000	-88.459999	0.000000
1578.020020	-80.260002	0.000000
1578.040039	-210.000000	0.000000
1578.060059	-210.000000	0.000000
1578.079956	-210.000000	0.000000
1578.099976	-85.910004	0.000000
1578.119995	-81.830002	0.000000
1578.140015	-210.000000	0.000000
1578.160034	-81.650002	0.000000
1578.180054	-90.680000	0.000000
1578.199951	-210.000000	0.000000
1578.219971	-80.980003	0.000000
1578.239990	-82.029999	0.000000
1578.260010	-210.000000	0.000000
1578.280029	-85.910004	0.000000
1578.300049	-81.139999	0.000000
1578.319946	-80.129997	0.000000
1578.339966	-85.910004	0.000000
1578.359985	-83.139999	0.000000
1578.380005	-89.430000	0.000000
1578.400024	-210.000000	0.000000
1578.420044	-210.000000	0.000000
1578.439941	-82.029999	0.000000
1578.459961	-80.010002	0.000000
1578.479980	-210.000000	0.000000
1578.500000	-81.830002	0.000000
1578.520020	-83.989998	0.000000
1578.540039	-210.000000	0.000000
1578.560059	-210.000000	0.000000
1578.579956	-90.680000	0.000000
1578.599976	-210.000000	0.000000
1578.619995	-82.230003	0.000000
1578.640015	-87.669998	0.000000
1578.660034	-90.680000	0.000000
1578.680054	-82.230003	0.000000
1578.699951	-83.410004	0.000000
1578.719971	-210.000000	0.000000
1578.739990	-87.669998	0.000000
1578.760010	-95.449997	0.000000
1578.780029	-82.029999	0.000000
1578.800049	-210.000000	0.000000
1578.819946	-210.000000	0.000000
1578.839966	-83.989998	0.000000
1578.859985	-87.000000	0.000000
1578.880005	-210.000000	0.000000
1578.900024	-82.440002	0.000000
1578.920044	-210.000000	0.000000
1578.939941	-80.010002	0.000000
1578.959961	-95.449997	0.000000
1578.979980	-210.000000	0.000000
1579.000000	-85.040001	0.000000
1579.020020	-210.000000	0.000000
1579.040039	-88.459999	0.000000
1579.060059	-82.660004	0.000000
1579.079956	-81.470001	0.000000
1579.099976	-87.669998	0.000000
1579.119995	-210.000000	0.000000
1579.140015	-210.000000	0.000000
1579.160034	-95.449997	0.000000
1579.180054	-80.980003	0.000000
1579.199951	-210.000000	0.000000
1579.219971	-210.000000	0.000000
1579.239990	-210.000000	0.000000
1579.260010	-84.660004	0.000000
1579.280029	-80.260002	0.000000
1579.300049	-210.000000	0.000000
1579.319946	-89.430000	0.000000
1579.339966	-210.000000	0.000000
1579.359985	-210.000000	0.000000
1579.380005	-210.000000	0.000000
1579.400024	-85.449997	0.000000
1579.420044	-210.000000	0.000000
1579.439941	-85.910004	0.000000
1579.459961	-210.000000	0.000000
1579.479980	-210.000000	0.000000
1579.500000	-79.889999	0.000000
1579.520020	-210.000000	0.000000
1579.540039	-78.639999	0.000000
1579.560059	-85.040001	0.000000
1579.579956	-83.690002	0.000000
1579.599976	-210.000000	0.000000
1579.619995	-89.430000	0.000000
1579.640015	-84.309998	0.000000
1579.660034	-87.000000	0.000000
1579.680054	-210.000000	0.000000
1579.699951	-210.000000	0.000000
1579.719971	-85.910004	0.000000
1579.739990	-210.000000	0.000000
1579.760010	-210.000000	0.000000
1579.780029	-79.110001	0.000000
1579.800049	-83.139999	0.000000
1579.819946	-82.440002	0.000000
1579.839966	-210.000000	0.000000
1579.859985	-87.669998	0.000000
1579.880005	-210.000000	0.000000
1579.900024	-210.000000	0.000000
1579.920044	-210.000000	0.000000
1579.939941	-82.660004	0.000000
1579.959961	-85.910004	0.000000
1579.979980	-210.000000	0.000000
1580.000000	-210.000000	0.000000
1580.020020	-210.000000	0.000000
1580.040039	-87.669998	0.000000
1580.060059	-92.440002	0.000000
1580.079956	-210.000000	0.000000
1580.099976	-82.660004	0.000000
1580.119995	-210.000000	0.000000
1580.140015	-85.910004	0.000000
1580.160034	-210.000000	0.000000
1580.180054	-210.000000	0.000000
1580.199951	-210.000000	0.000000
1580.219971	-90.680000	0.000000
1580.239990	-210.000000	0.000000
1580.260010	-81.139999	0.000000
1580.280029	-92.440002	0.000000
1580.300049	-210.000000	0.000000
1580.319946	-89.430000	0.000000
1580.339966	-210.000000	0.000000
1580.359985	-80.680000	0.000000
