Wavelength (nm)	Transmission (dBm)	Linear Transmission
1577.000000	-83.980003	0.000000
1577.010010	-210.000000	0.000000
1577.020020	-210.000000	0.000000
1577.030029	-210.000000	0.000000
1577.040039	-210.000000	0.000000
1577.050049	-85.440002	0.000000
1577.060059	-210.000000	0.000000
1577.069946	-210.000000	0.000000
1577.079956	-210.000000	0.000000
1577.089966	-86.410004	0.000000
1577.099976	-210.000000	0.000000
1577.109985	-210.000000	0.000000
1577.119995	-210.000000	0.000000
1577.130005	-92.430000	0.000000
1577.140015	-82.650002	0.000000
1577.150024	-89.419998	0.000000
1577.160034	-210.000000	0.000000
1577.170044	-210.000000	0.000000
1577.180054	-83.129997	0.000000
1577.189941	-86.410004	0.000000
1577.199951	-210.000000	0.000000
1577.209961	-210.000000	0.000000
1577.219971	-210.000000	0.000000
1577.229980	-79.529999	0.000000
1577.239990	-80.820000	0.000000
1577.250000	-82.220001	0.000000
1577.260010	-210.000000	0.000000
1577.270020	-210.000000	0.000000
1577.280029	-90.669998	0.000000
1577.290039	-84.650002	0.000000
1577.300049	-210.000000	0.000000
1577.310059	-87.660004	0.000000
1577.319946	-92.430000	0.000000
1577.329956	-85.440002	0.000000
1577.339966	-210.000000	0.000000
1577.349976	-210.000000	0.000000
1577.359985	-85.029999	0.000000
1577.369995	-210.000000	0.000000
1577.380005	-86.410004	0.000000
1577.390015	-90.669998	0.000000
1577.400024	-88.449997	0.000000
1577.410034	-81.639999	0.000000
1577.420044	-83.980003	0.000000
1577.430054	-79.879997	0.000000
1577.439941	-85.900002	0.000000
1577.449951	-210.000000	0.000000
1577.459961	-82.889999	0.000000
1577.469971	-210.000000	0.000000
1577.479980	-210.000000	0.000000
1577.489990	-78.199997	0.000000
1577.500000	-210.000000	0.000000
1577.510010	-86.989998	0.000000
1577.520020	-85.029999	0.000000
1577.530029	-210.000000	0.000000
1577.540039	-210.000000	0.000000
1577.550049	-82.019997	0.000000
1577.560059	-210.000000	0.000000
1577.569946	-210.000000	0.000000
1577.579956	-210.000000	0.000000
1577.589966	-210.000000	0.000000
1577.599976	-210.000000	0.000000
1577.609985	-210.000000	0.000000
1577.619995	-82.650002	0.000000
1577.630005	-210.000000	0.000000
1577.640015	-95.440002	0.000000
1577.650024	-210.000000	0.000000
1577.660034	-90.669998	0.000000
1577.670044	-210.000000	0.000000
1577.680054	-210.000000	0.000000
1577.689941	-79.099998	0.000000
1577.699951	-210.000000	0.000000
1577.709961	-210.000000	0.000000
1577.719971	-210.000000	0.000000
1577.729980	-82.019997	0.000000
1577.739990	-90.669998	0.000000
1577.750000	-210.000000	0.000000
1577.760010	-210.000000	0.000000
1577.770020	-210.000000	0.000000
1577.780029	-210.000000	0.000000
1577.790039	-210.000000	0.000000
1577.800049	-80.669998	0.000000
1577.810059	-210.000000	0.000000
1577.819946	-79.309998	0.000000
1577.829956	-210.000000	0.000000
1577.839966	-210.000000	0.000000
1577.849976	-210.000000	0.000000
1577.859985	-210.000000	0.000000
1577.869995	-210.000000	0.000000
1577.880005	-83.680000	0.000000
1577.890015	-85.029999	0.000000
1577.900024	-89.419998	0.000000
1577.910034	-82.019997	0.000000
1577.920044	-85.029999	0.000000
1577.930054	-86.410004	0.000000
1577.939941	-92.430000	0.000000
1577.949951	-210.000000	0.000000
1577.959961	-80.000000	0.000000
1577.969971	-210.000000	0.000000
1577.979980	-210.000000	0.000000
1577.989990	-210.000000	0.000000
1578.000000	-210.000000	0.000000
1578.010010	-210.000000	0.000000
1578.020020	-80.680000	0.000000
1578.030029	-95.449997	0.000000
1578.040039	-92.440002	0.000000
1578.050049	-210.000000	0.000000
1578.060059	-80.830002	0.000000
1578.069946	-210.000000	0.000000
1578.079956	-210.000000	0.000000
1578.089966	-82.029999	0.000000
1578.099976	-210.000000	0.000000
1578.109985	-85.449997	0.000000
1578.119995	-210.000000	0.000000
1578.130005	-79.540001	0.000000
1578.140015	-210.000000	0.000000
1578.150024	-92.440002	0.000000
1578.160034	-88.459999	0.000000
1578.170044	-79.540001	0.000000
1578.180054	-84.309998	0.000000
1578.189941	-84.309998	0.000000
1578.199951	-78.730003	0.000000
1578.209961	-210.000000	0.000000
1578.219971	-210.000000	0.000000
1578.229980	-81.470001	0.000000
1578.239990	-81.830002	0.000000
1578.250000	-210.000000	0.000000
1578.260010	-210.000000	0.000000
1578.270020	-210.000000	0.000000
1578.280029	-82.440002	0.000000
1578.290039	-210.000000	0.000000
1578.300049	-210.000000	0.000000
1578.310059	-92.440002	0.000000
1578.319946	-83.989998	0.000000
1578.329956	-210.000000	0.000000
1578.339966	-85.040001	0.000000
1578.349976	-210.000000	0.000000
1578.359985	-84.660004	0.000000
1578.369995	-80.260002	0.000000
1578.380005	-210.000000	0.000000
1578.390015	-210.000000	0.000000
1578.400024	-210.000000	0.000000
1578.410034	-210.000000	0.000000
1578.420044	-85.040001	0.000000
1578.430054	-210.000000	0.000000
1578.439941	-83.989998	0.000000
1578.449951	-210.000000	0.000000
1578.459961	-210.000000	0.000000
1578.469971	-210.000000	0.000000
1578.479980	-92.440002	0.000000
1578.489990	-82.900002	0.000000
1578.500000	-210.000000	0.000000
1578.510010	-92.440002	0.000000
1578.520020	-95.449997	0.000000
1578.530029	-210.000000	0.000000
1578.540039	-210.000000	0.000000
1578.550049	-210.000000	0.000000
1578.560059	-92.440002	0.000000
1578.569946	-80.680000	0.000000
1578.579956	-210.000000	0.000000
1578.589966	-210.000000	0.000000
1578.599976	-95.449997	0.000000
1578.609985	-83.139999	0.000000
1578.619995	-210.000000	0.000000
1578.630005	-210.000000	0.000000
1578.640015	-83.410004	0.000000
1578.650024	-79.110001	0.000000
1578.660034	-95.449997	0.000000
1578.670044	-210.000000	0.000000
1578.680054	-85.040001	0.000000
1578.689941	-210.000000	0.000000
1578.699951	-81.830002	0.000000
1578.709961	-210.000000	0.000000
1578.719971	-210.000000	0.000000
1578.729980	-210.000000	0.000000
1578.739990	-210.000000	0.000000
1578.750000	-85.910004	0.000000
1578.760010	-210.000000	0.000000
1578.770020	-210.000000	0.000000
